PCON22CD,Cycle once a month 2016,Cycle once a month 2017,Cycle once a month 2018,Cycle once a month 2019,Cycle once a month 2020,Cycle once a month 2021,Cycle once a month 2022,Cycle once a week 2016,Cycle once a week 2017,Cycle once a week 2018,Cycle once a week 2019,Cycle once a week 2020,Cycle once a week 2021,Cycle once a week 2022,Cycle three times a week 2016,Cycle three times a week 2017,Cycle three times a week 2018,Cycle three times a week 2019,Cycle three times a week 2020,Cycle three times a week 2021,Cycle three times a week 2022,Cycle five times a week 2016,Cycle five times a week 2017,Cycle five times a week 2018,Cycle five times a week 2019,Cycle five times a week 2020,Cycle five times a week 2021,Cycle five times a week 2022,Walk once a month 2016,Walk once a month 2017,Walk once a month 2018,Walk once a month 2019,Walk once a month 2020,Walk once a month 2021,Walk once a month 2022,Walk once a week 2016,Walk once a week 2017,Walk once a week 2018,Walk once a week 2019,Walk once a week 2020,Walk once a week 2021,Walk once a week 2022,Walk three times a week 2016,Walk three times a week 2017,Walk three times a week 2018,Walk three times a week 2019,Walk three times a week 2020,Walk three times a week 2021,Walk three times a week 2022,Walk five times a week 2016,Walk five times a week 2017,Walk five times a week 2018,Walk five times a week 2019,Walk five times a week 2020,Walk five times a week 2021,Walk five times a week 2022
E14000933,11.6,12.6,13.7,9.1,11.6,8.4,8.7,7.0,8.6,9.2,2.7,7.9,3.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,73.9,71.6,75.4,66.3,74.7,72.7,63.0,67.2,61.9,67.6,59.9,65.3,63.4,35.6,39.3,39.1,39.3,34.9,37.5,39.4,27.0,29.4,28.7,27.9,25.0,26.2,29.4
E14000934,36.2,41.4,35.1,34.3,36.4,31.6,28.2,27.4,35.6,30.9,25.0,29.8,24.7,21.8,13.9,21.0,18.0,14.0,15.7,11.7,12.2,10.6,13.1,11.6,3.5,2.4,1.8,2.2,80.5,86.5,79.3,83.4,77.8,83.4,81.7,69.9,77.9,69.9,73.5,70.3,74.7,72.7,44.0,46.4,40.9,46.0,47.8,47.6,46.6,29.4,30.8,29.0,32.3,34.4,34.0,33.4
E14000935,16.7,15.6,14.9,13.6,15.3,10.9,8.4,10.7,8.6,11.0,7.0,10.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,83.0,77.2,76.1,74.9,81.2,80.0,66.4,70.5,68.0,66.7,65.5,73.5,72.1,40.7,44.1,42.2,42.0,37.4,43.8,43.0,30.9,31.4,31.5,31.9,27.4,32.1,34.7
E14000936,19.9,17.7,19.7,21.2,19.8,11.0,13.2,13.9,11.6,14.3,14.4,14.0,8.1,8.9,6.1,5.7,6.2,5.7,0.0,0.0,0.0,3.0,3.0,3.5,3.1,0.0,0.0,0.0,79.0,81.3,81.4,83.2,83.2,82.7,83.0,68.9,72.2,73.0,75.0,77.5,77.3,73.8,41.0,45.3,48.2,47.4,46.2,47.6,48.2,29.8,33.1,36.4,36.2,35.0,36.9,37.6
E14000937,28.1,29.5,29.4,28.0,28.5,21.3,21.5,19.0,22.7,23.3,19.0,21.9,14.4,15.8,7.7,12.4,12.3,8.3,9.6,4.4,4.3,3.2,4.5,3.9,0.0,0.0,0.0,0.0,76.0,83.8,79.9,82.8,82.0,80.3,79.9,68.3,74.4,69.2,72.0,74.5,71.3,73.0,42.9,45.2,40.0,45.2,50.4,46.8,47.9,30.8,30.5,29.7,32.4,36.0,35.1,36.1
E14000938,16.5,13.8,12.8,14.7,12.0,12.8,15.3,9.1,9.7,9.5,9.6,8.6,9.8,9.1,2.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,79.7,78.5,83.8,78.0,86.5,81.7,71.8,69.9,71.0,76.4,70.8,75.4,74.0,46.6,41.4,46.3,49.6,46.5,51.2,48.4,36.2,30.4,34.8,36.1,32.5,36.9,39.6
E14000939,19.5,17.4,16.1,16.4,17.0,10.4,12.1,11.0,13.4,9.5,11.3,12.3,5.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,69.6,69.7,71.8,70.6,67.6,76.1,59.1,61.6,61.0,59.4,62.0,58.0,68.9,35.0,37.5,37.9,36.1,37.9,33.6,40.8,26.5,27.7,28.2,28.2,28.5,23.0,30.6
E14000940,17.4,18.8,16.6,15.7,15.6,9.6,11.8,10.9,13.0,12.7,12.0,11.2,1.9,8.5,0.0,0.0,4.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,79.3,76.5,79.7,76.8,81.6,76.7,64.1,67.4,67.4,68.6,69.9,74.1,70.5,37.9,41.3,38.5,40.4,46.1,45.3,41.5,24.9,29.0,26.4,31.0,34.1,34.0,29.5
E14000941,26.7,25.0,20.8,21.8,19.1,18.1,20.1,18.7,16.9,12.3,14.6,14.3,10.9,13.8,6.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,83.0,84.4,81.7,73.6,81.6,83.7,64.3,73.6,76.4,71.5,66.9,74.1,75.7,39.8,44.6,46.0,44.5,39.9,45.5,48.2,31.7,32.3,34.3,32.4,30.9,35.6,38.1
E14000942,15.2,15.1,13.3,15.2,14.3,8.7,9.4,10.8,9.4,10.4,10.3,9.4,5.7,6.3,4.1,4.3,5.1,4.6,3.3,1.5,0.0,0.0,0.0,3.4,3.0,2.1,0.0,0.0,76.7,76.4,75.6,77.1,74.1,71.8,74.9,67.0,64.4,65.2,67.5,67.3,64.4,67.5,39.5,38.1,38.0,38.8,43.7,39.1,43.8,29.1,28.8,28.0,27.9,31.3,27.2,33.8
E14000943,18.8,16.9,15.3,15.0,14.0,12.6,10.5,12.7,12.0,10.8,9.5,10.4,7.6,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3,78.1,77.4,79.4,78.0,77.5,78.4,69.0,68.4,67.0,68.8,69.7,68.6,70.9,42.7,39.9,38.2,40.5,45.6,43.8,42.9,29.4,29.3,28.0,31.6,30.8,33.3,30.4
E14000944,11.1,11.8,11.5,9.5,9.2,10.6,7.9,9.2,7.2,9.6,6.6,7.2,8.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7,71.8,76.8,79.0,75.7,72.6,69.7,65.7,64.1,68.2,70.1,67.3,64.1,62.3,41.5,38.4,37.4,42.8,40.9,39.6,39.5,31.0,28.8,26.7,34.6,33.5,25.6,29.9
E14000945,11.0,14.5,14.1,9.3,12.1,12.0,8.8,5.8,8.1,8.2,6.0,8.1,8.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,78.6,77.8,77.6,73.7,74.6,75.4,65.6,67.4,66.7,66.1,64.0,65.0,65.7,35.8,38.6,37.4,37.1,37.3,40.0,38.0,22.5,26.2,26.6,26.8,23.8,28.7,30.4
E14000946,19.2,21.1,17.5,18.2,17.4,14.7,15.2,12.5,12.8,9.9,11.4,12.5,8.9,11.3,0.6,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,84.2,78.7,77.9,78.9,81.3,80.4,70.0,71.2,68.1,70.0,73.5,74.9,71.9,39.7,45.2,44.0,43.6,45.6,46.7,44.5,30.9,35.9,32.3,34.7,34.2,36.3,30.7
E14000947,18.9,21.5,19.2,18.7,14.2,15.6,15.4,13.7,15.9,13.8,13.3,9.5,10.8,11.8,6.4,7.3,7.4,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,75.7,79.9,76.0,77.1,73.0,79.8,71.6,65.9,70.4,64.9,68.1,64.1,71.9,64.9,38.8,44.4,37.5,41.3,39.3,41.2,41.5,29.3,33.6,29.2,30.6,29.3,31.6,31.0
E14000948,17.8,16.5,16.9,16.3,16.1,13.1,14.8,12.4,10.7,10.9,10.6,11.9,8.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,79.0,80.5,82.0,72.9,77.7,79.8,70.1,71.0,72.4,73.3,66.6,70.3,73.6,44.8,46.3,47.9,48.1,45.5,46.1,44.2,34.6,34.2,36.3,35.2,34.8,34.4,33.6
E14000949,16.0,20.2,15.8,14.4,15.9,11.7,13.0,8.4,13.2,10.4,9.2,12.0,7.9,8.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,82.0,80.5,80.7,77.5,77.1,81.0,67.1,70.5,71.8,71.3,67.2,69.8,70.1,39.2,44.0,45.7,43.1,41.5,42.0,42.5,25.9,30.1,31.0,32.9,31.0,30.0,31.2
E14000950,14.6,13.7,11.8,14.8,14.8,11.6,8.8,9.4,9.7,8.5,8.8,11.1,6.9,6.6,1.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.4,78.2,82.6,79.0,79.4,82.1,68.7,70.6,70.8,75.6,73.2,73.1,73.9,41.2,44.5,47.8,50.0,45.4,44.4,49.1,30.0,33.7,36.8,37.8,35.1,31.7,37.1
E14000951,14.2,13.9,16.0,11.8,15.5,11.2,14.1,8.7,9.7,9.4,7.9,11.9,4.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3,80.0,81.8,82.8,79.0,80.0,80.8,68.7,70.6,70.9,72.8,71.7,72.3,72.1,42.5,41.0,43.2,45.0,46.1,46.1,43.4,29.8,32.7,29.5,34.6,33.0,32.2,31.6
E14000952,18.5,18.5,15.3,18.7,17.3,13.6,14.2,12.4,12.6,9.4,11.6,12.1,10.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,77.5,76.9,77.6,74.2,76.7,75.1,60.8,68.4,68.8,68.3,66.1,70.1,66.9,34.6,42.9,42.3,38.9,41.3,38.7,43.3,25.0,31.6,31.3,28.9,30.4,28.6,31.2
E14000953,18.8,19.7,17.9,21.3,25.5,17.5,18.2,12.5,13.4,8.7,13.6,18.0,12.8,13.6,0.0,0.0,0.0,5.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2,83.2,81.2,87.3,81.3,82.9,88.1,70.2,71.3,74.2,78.9,71.9,76.2,79.7,41.1,44.1,43.3,49.3,43.5,44.7,52.4,26.1,32.6,29.7,37.3,31.5,32.4,37.8
E14000954,19.7,20.4,16.0,17.2,17.1,18.9,15.1,15.5,13.1,10.1,11.9,11.1,10.8,11.5,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,80.6,81.4,85.7,81.3,80.7,79.2,72.5,72.0,69.9,75.7,74.9,73.6,72.5,43.3,44.1,44.9,46.4,47.8,48.0,46.4,32.2,34.1,31.9,37.5,37.1,36.0,35.8
E14000955,19.9,19.7,14.9,20.8,17.3,16.2,13.5,14.6,14.6,12.4,16.6,12.7,12.9,12.2,8.0,8.6,7.6,10.5,0.0,0.0,0.0,5.1,6.0,0.0,0.0,0.0,0.0,0.0,78.0,80.2,80.5,82.6,72.8,77.0,78.4,71.9,71.0,71.9,74.1,66.1,66.5,71.9,47.2,44.2,47.3,48.5,41.4,40.4,46.1,37.6,35.6,36.1,33.7,30.0,26.7,34.1
E14000956,19.9,19.7,14.9,20.8,17.3,16.2,13.5,14.6,14.6,12.4,16.6,12.7,12.9,12.2,8.0,8.6,7.6,10.5,0.0,0.0,0.0,5.1,6.0,0.0,0.0,0.0,0.0,0.0,78.0,80.2,80.5,82.6,72.8,77.0,78.4,71.9,71.0,71.9,74.1,66.1,66.5,71.9,47.2,44.2,47.3,48.5,41.4,40.4,46.1,37.6,35.6,36.1,33.7,30.0,26.7,34.1
E14000957,21.0,15.7,15.2,15.0,16.4,9.9,15.1,15.0,11.2,12.4,8.3,12.2,6.5,10.1,7.3,5.3,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,81.3,78.9,78.8,75.6,73.2,74.5,78.4,74.1,70.8,69.8,67.4,67.4,66.8,72.4,46.0,44.5,45.2,46.0,41.1,43.9,47.9,35.2,32.2,34.6,32.0,28.3,34.7,35.9
E14000958,18.0,14.6,16.7,16.6,17.3,16.9,13.6,12.2,10.4,12.5,12.2,12.4,10.9,9.1,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,77.0,75.0,77.8,76.1,78.1,72.1,64.5,68.0,66.5,69.3,69.9,70.0,65.9,38.5,43.5,40.1,45.1,41.6,41.3,40.1,27.4,33.8,29.5,28.9,29.9,32.4,29.9
E14000959,17.6,20.3,19.3,15.2,18.9,13.3,16.2,13.5,14.2,16.1,11.9,12.9,9.2,12.5,0.0,0.0,7.5,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,77.4,78.4,80.5,73.7,75.0,81.1,70.7,67.8,70.3,68.5,65.4,67.5,72.1,43.1,41.0,40.1,43.8,37.9,36.9,42.7,29.1,28.0,28.1,30.3,26.1,27.0,30.9
E14000960,22.9,21.8,16.7,18.5,22.5,19.0,16.8,15.0,13.9,11.1,12.4,14.5,12.7,11.7,5.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,84.3,85.5,84.6,83.8,85.2,83.7,70.5,75.6,76.3,77.4,76.0,78.0,78.0,45.7,46.9,49.9,47.3,48.8,52.7,53.0,32.6,35.5,35.2,31.7,37.1,36.3,40.6
E14000961,16.5,13.8,12.8,14.7,12.0,12.8,15.3,9.1,9.7,9.5,9.6,8.6,9.8,9.1,2.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,79.7,78.5,83.8,78.0,86.5,81.7,71.8,69.9,71.0,76.4,70.8,75.4,74.0,46.6,41.4,46.3,49.6,46.5,51.2,48.4,36.2,30.4,34.8,36.1,32.5,36.9,39.6
E14000962,12.2,8.8,7.9,9.7,10.9,8.0,7.3,7.1,7.1,0.0,8.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,72.0,75.5,77.2,73.0,78.2,69.1,65.6,62.6,65.0,66.9,63.8,69.5,61.5,40.9,39.1,37.1,38.4,35.3,37.6,35.2,29.0,29.5,26.7,27.0,24.2,27.9,25.9
E14000963,12.6,9.3,9.1,10.0,11.2,6.3,7.4,7.4,7.2,2.5,8.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,72.5,76.0,76.4,72.2,74.7,69.0,63.9,62.7,65.8,66.6,63.5,65.8,61.4,39.4,38.4,37.8,37.5,36.0,35.7,34.8,28.1,29.0,27.5,27.2,25.6,26.2,25.5
E14000964,17.2,14.4,13.6,15.3,12.4,13.2,15.8,9.9,10.2,10.2,10.2,9.0,10.1,9.7,3.5,5.2,0.8,0.5,0.0,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,81.2,79.9,78.7,83.9,78.2,86.6,81.7,72.0,70.3,71.3,76.6,71.2,75.7,74.1,46.9,42.0,46.8,50.2,47.1,51.7,48.7,36.5,31.0,35.2,36.7,33.2,37.4,39.8
E14000965,13.4,15.2,13.6,13.8,14.5,12.6,11.2,8.4,8.9,9.2,9.5,10.5,7.9,7.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,79.3,76.7,78.7,75.3,78.3,75.7,69.0,67.5,67.8,66.8,65.4,69.5,65.2,40.4,38.4,39.0,39.0,39.5,41.9,38.0,28.9,25.9,28.1,28.9,27.7,30.3,29.7
E14000966,12.9,10.7,9.6,9.5,11.2,10.0,9.3,9.4,7.3,6.9,6.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1,78.4,75.3,78.4,73.6,82.6,77.9,58.0,67.0,61.9,69.2,63.9,73.3,69.2,34.0,36.9,37.8,45.0,39.2,42.2,44.3,26.6,26.3,30.6,34.0,27.1,33.1,32.7
E14000967,9.3,10.7,9.4,12.2,9.2,6.7,8.8,6.6,7.8,6.4,8.9,7.2,3.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,71.2,72.3,76.8,70.1,71.0,68.5,65.7,63.5,62.2,67.6,61.3,60.9,59.7,35.2,38.6,33.9,39.1,35.7,33.2,34.0,27.3,28.9,25.2,28.4,26.7,24.5,23.4
E14000968,14.9,18.6,18.1,18.2,16.2,12.3,14.6,9.3,12.7,11.9,12.0,13.1,6.5,11.4,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,76.3,78.2,78.8,70.7,76.2,76.9,69.6,67.3,69.6,67.7,62.8,71.3,68.1,43.2,45.6,45.4,38.0,39.8,44.7,40.1,31.8,32.8,33.7,28.8,30.8,30.5,28.2
E14000969,14.8,17.4,15.1,15.0,15.1,12.2,13.8,11.1,11.5,10.2,9.2,11.7,8.6,8.1,5.3,5.4,5.0,4.8,4.0,3.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,81.6,78.8,77.9,74.7,80.7,78.0,73.5,72.1,68.7,71.0,66.6,72.3,70.6,42.5,43.9,41.6,43.1,43.0,41.2,42.4,29.4,32.3,32.1,29.7,33.4,30.6,31.2
E14000970,13.2,11.0,15.2,15.4,15.5,7.5,7.1,8.7,7.8,9.1,11.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,73.9,73.0,77.4,79.3,76.4,69.8,66.4,65.6,65.7,69.9,70.1,68.3,62.6,38.6,39.8,41.7,37.5,42.4,37.3,38.1,27.5,31.5,31.2,25.6,29.6,26.3,26.6
E14000971,13.2,11.0,15.2,15.4,15.5,7.5,7.1,8.7,7.8,9.1,11.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,73.9,73.0,77.4,79.3,76.4,69.8,66.4,65.6,65.7,69.9,70.1,68.3,62.6,38.6,39.8,41.7,37.5,42.4,37.3,38.1,27.5,31.5,31.2,25.6,29.6,26.3,26.6
E14000972,7.7,8.3,11.0,7.4,9.1,9.3,6.4,4.5,5.7,6.3,6.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,69.3,73.5,69.7,68.5,67.2,71.2,59.8,59.9,63.9,59.4,59.5,57.0,62.8,31.9,35.2,38.5,38.2,30.9,30.6,33.1,23.4,26.6,29.4,28.6,22.5,21.8,25.0
E14000973,7.9,8.4,11.0,7.6,9.2,9.2,6.6,4.8,5.2,6.4,6.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,69.6,73.6,70.3,69.0,68.3,71.0,60.1,60.2,64.0,59.9,59.9,58.2,62.6,32.2,35.8,38.5,38.4,31.9,31.5,33.3,23.5,26.9,29.4,29.0,23.4,22.5,24.8
E14000974,7.7,8.3,11.0,7.4,9.1,9.3,6.4,4.5,5.7,6.3,6.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,69.3,73.5,69.7,68.5,67.2,71.2,59.8,59.9,63.9,59.4,59.5,57.0,62.8,31.9,35.2,38.5,38.2,30.9,30.6,33.1,23.4,26.6,29.4,28.6,22.5,21.8,25.0
E14000975,13.7,13.4,12.2,14.8,13.9,11.0,11.5,9.5,5.8,8.9,10.2,10.4,4.2,4.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,77.4,75.3,78.4,75.7,81.3,73.6,68.2,66.0,67.0,66.7,65.7,72.9,63.4,40.7,39.5,40.0,41.4,41.8,42.7,37.3,30.7,27.1,29.8,32.1,32.1,31.0,26.7
E14000976,8.1,8.7,9.9,7.6,7.7,0.0,5.9,5.3,4.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,72.2,72.6,70.4,70.8,73.6,70.4,61.9,62.6,63.0,60.2,60.2,64.6,60.7,33.4,36.0,35.5,35.6,33.7,40.2,33.8,23.5,26.1,25.2,24.2,24.9,30.4,25.5
E14000977,14.8,14.9,21.3,18.6,18.3,15.0,11.6,8.0,9.7,14.6,11.9,12.7,11.4,6.5,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,83.2,81.6,79.5,84.1,85.2,81.1,67.8,73.7,68.8,72.5,71.8,78.0,72.5,40.2,47.4,46.2,45.2,47.6,49.0,46.1,29.3,33.1,32.3,31.7,36.0,36.8,37.5
E14000978,22.9,24.1,20.7,25.5,35.5,24.6,26.8,16.8,18.9,16.7,19.1,27.4,18.8,20.6,9.5,11.7,11.1,12.0,11.6,9.0,12.5,5.4,6.8,7.8,7.1,6.3,0.0,0.0,82.5,84.0,84.8,85.1,83.3,84.2,81.3,77.7,78.9,79.1,79.1,77.1,77.5,76.1,52.5,55.1,55.1,55.1,50.2,56.7,53.5,41.4,43.1,41.3,41.5,37.9,39.6,41.2
E14000979,18.4,17.0,18.4,15.1,22.2,16.8,14.6,12.0,13.2,11.1,10.1,14.8,10.2,10.9,6.6,4.6,5.3,5.3,7.5,4.2,4.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,79.5,79.0,79.4,82.3,77.6,76.8,78.5,65.5,69.5,69.7,72.9,70.5,69.9,69.6,41.9,42.3,43.5,43.3,43.6,40.0,44.1,29.1,30.6,29.8,30.7,28.8,26.9,32.0
E14000980,22.3,18.0,17.9,17.0,20.8,19.8,12.6,15.1,13.6,13.4,10.6,12.8,12.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7,79.9,83.4,86.3,82.0,79.9,85.6,71.3,69.4,75.1,76.7,72.1,72.3,77.4,44.5,43.3,49.5,50.6,46.8,45.8,46.7,33.5,31.3,39.2,37.2,37.7,32.5,36.6
E14000981,25.7,22.3,23.7,21.6,20.3,17.5,19.4,17.3,17.1,16.4,14.6,17.4,13.0,14.4,7.3,7.6,7.0,6.0,7.8,0.0,0.0,4.2,3.2,3.6,3.8,0.0,0.0,0.0,80.2,79.6,78.1,80.6,79.4,83.0,84.9,71.0,71.6,69.5,72.1,73.1,76.6,74.6,43.4,44.9,46.3,45.4,50.8,47.6,47.1,34.0,31.8,35.0,32.7,36.1,36.2,36.2
E14000982,8.5,11.6,11.8,9.3,10.9,6.9,11.6,6.6,7.2,9.1,6.2,7.1,0.0,7.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2,73.5,77.4,71.7,74.6,75.2,73.5,61.1,63.5,69.2,63.0,66.2,67.6,63.5,38.0,34.9,44.2,39.1,39.3,42.5,39.6,27.2,25.4,30.4,31.1,27.1,31.9,29.3
E14000983,17.9,19.6,17.0,18.5,14.9,14.8,14.8,10.8,12.0,11.9,12.8,11.9,10.0,9.4,0.5,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,78.2,79.6,81.7,81.1,81.2,84.2,63.2,67.7,67.7,69.9,72.5,73.7,72.6,38.3,44.0,39.5,38.7,50.9,43.3,39.9,26.1,31.4,27.1,26.4,34.6,31.4,27.9
E14000984,16.0,8.4,10.8,12.2,14.8,7.9,13.5,8.8,0.0,0.0,7.4,11.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,80.1,76.7,80.8,73.5,73.6,75.4,70.5,67.0,68.9,73.3,65.6,67.4,69.1,44.1,45.4,40.4,46.3,39.9,40.4,39.4,32.9,35.1,31.4,35.7,30.6,33.1,26.5
E14000985,12.7,13.6,13.6,8.9,10.9,9.5,7.6,9.0,9.9,9.9,6.7,8.0,6.2,4.8,4.3,4.6,4.8,2.4,3.6,3.2,2.0,2.8,3.0,3.1,0.0,2.3,1.4,0.0,73.3,73.8,72.6,75.4,64.7,68.7,65.2,63.2,64.0,62.4,65.3,56.5,60.4,58.1,39.4,39.5,36.2,38.2,34.5,35.6,34.2,31.2,30.0,25.9,29.8,24.8,25.0,24.4
E14000986,14.8,16.8,11.5,14.8,14.4,10.4,9.4,9.5,11.7,7.4,9.8,9.4,4.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,76.1,75.8,79.4,75.1,76.5,74.7,61.8,66.1,67.9,69.1,64.5,69.0,67.2,32.5,39.1,38.3,42.5,42.5,43.9,41.5,23.0,27.5,28.4,30.6,31.5,34.2,32.8
E14000987,17.9,19.0,16.8,13.0,14.5,12.5,12.7,10.4,14.2,11.2,8.7,10.0,9.6,9.8,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,82.0,80.8,77.8,77.6,83.6,78.3,67.0,73.1,71.2,67.1,68.3,78.5,69.3,36.9,43.7,43.5,42.1,42.0,46.8,43.1,26.4,32.3,31.8,28.7,32.8,33.2,31.7
E14000988,21.2,29.2,19.2,21.2,17.3,15.6,20.9,15.1,22.2,14.4,14.5,10.7,11.0,14.6,6.4,12.2,5.8,5.0,0.0,0.0,0.0,0.0,7.5,0.0,3.0,0.0,0.0,0.0,79.1,85.2,75.0,81.3,81.2,77.6,80.3,71.5,76.6,67.3,72.5,73.6,69.4,72.3,45.6,49.3,42.8,45.8,49.9,40.5,47.1,31.9,35.2,31.0,34.9,37.6,32.1,33.9
E14000989,22.2,13.0,12.0,16.4,12.6,10.9,9.7,17.5,8.6,7.7,11.7,9.2,6.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,69.3,75.8,78.4,74.6,74.5,69.4,61.4,60.0,66.2,70.2,65.1,68.1,63.1,36.4,37.5,42.1,41.1,39.3,40.9,36.3,26.0,28.9,31.9,32.7,29.5,31.6,27.4
E14000990,20.0,20.5,17.2,18.3,17.1,14.8,15.8,14.1,16.9,12.4,13.8,13.2,11.5,10.5,2.5,9.5,7.1,2.4,5.8,0.0,0.0,1.9,1.5,1.2,1.9,0.0,0.0,0.0,80.0,79.3,79.1,83.0,76.7,80.5,78.4,71.6,69.4,71.1,73.3,67.8,70.9,72.1,42.6,43.3,40.1,44.9,44.8,42.3,46.8,30.9,31.8,29.9,33.5,29.9,31.9,36.0
