Area Code,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024
E14000594,33.117,33.521,33.635,33.549,33.541,33.556,33.590,33.614,33.791,33.951,34.170,34.318,34.422,34.630,35.035,35.325,36.778,38.622,40.763,41.848,42.896,43.799,44.690,45.776,46.382,46.731,47.105,47.504,47.845,48.094,48.462,48.645,48.851,49.009,49.226,49.421,49.703,49.928,50.116,50.343,50.638,51.026,51.243,51.409,51.522,51.855,52.019,52.120,52.342,52.588
E14000595,20.913,21.092,14.923,15.001,15.090,17.208,17.254,17.340,15.685,17.483,17.678,17.794,17.948,18.121,18.170,18.345,19.141,20.441,21.260,22.420,22.276,21.755,22.671,24.189,25.006,25.445,25.837,26.262,26.658,26.927,27.320,27.808,27.877,28.218,28.390,28.528,33.949,34.114,34.272,34.436,34.500,34.755,36.546,36.728,36.847,37.085,37.235,37.333,37.611,37.815
E14000596,22.937,23.261,18.146,18.410,25.586,25.790,25.975,26.386,26.764,26.971,27.206,27.424,27.640,27.875,28.221,28.597,30.451,32.614,34.368,35.577,36.599,37.513,38.521,40.212,40.937,41.492,42.007,42.464,43.004,43.356,43.697,44.020,40.449,40.599,34.923,35.802,36.151,36.485,36.754,37.063,37.284,36.320,29.655,29.836,30.013,37.483,37.762,37.943,38.175,38.338
E14000597,26.929,27.257,26.493,26.543,26.650,26.673,26.752,26.852,29.486,27.152,27.397,27.612,27.790,27.973,28.326,28.582,29.686,31.030,31.982,32.898,33.514,34.011,34.574,35.175,35.420,35.607,35.820,36.116,32.018,39.680,38.921,39.044,39.071,39.326,39.502,39.630,39.718,39.751,39.782,39.932,40.045,40.079,40.109,40.365,40.623,41.121,41.407,41.468,41.594,41.706
E14000598,29.566,29.863,28.324,27.853,27.934,28.011,28.072,28.182,29.462,29.580,29.481,29.610,29.845,30.206,30.646,31.041,32.831,35.386,37.025,38.484,40.883,40.007,40.975,42.388,43.270,43.886,44.525,45.100,45.550,45.880,46.288,46.667,47.160,47.177,47.028,47.121,47.326,47.494,47.855,48.177,48.404,48.601,39.081,39.294,39.687,49.549,49.332,49.417,49.715,50.055
E14000599,28.025,28.270,21.710,21.941,22.135,22.324,22.450,22.549,22.712,22.632,28.385,28.466,28.622,28.773,29.003,29.297,30.446,32.517,33.802,37.808,39.316,40.229,41.150,42.942,43.928,44.623,45.134,45.755,46.456,46.960,47.383,47.675,48.011,48.243,48.211,48.335,48.591,48.761,49.003,49.295,49.515,49.654,49.922,50.134,50.373,49.826,49.779,49.998,50.190,50.351
E14000600,36.467,36.701,20.952,21.272,21.585,28.524,33.621,33.825,38.551,38.769,39.086,39.207,39.427,39.650,40.010,40.539,41.898,44.098,45.270,46.524,47.512,48.493,49.581,51.053,52.068,52.603,52.785,53.045,53.402,53.594,53.997,54.321,54.657,55.062,55.215,55.308,55.612,55.807,55.959,56.102,56.268,56.404,56.486,56.642,56.587,56.881,56.944,57.092,58.012,54.564
E14000601,21.631,21.989,10.442,10.571,10.657,10.773,10.226,10.433,10.585,10.659,12.134,12.237,12.397,12.491,12.010,12.138,12.728,13.692,11.797,17.520,18.175,18.710,19.231,20.205,20.745,36.660,32.162,32.588,33.035,33.379,33.761,34.112,34.312,34.556,34.707,34.835,35.159,35.360,35.508,35.635,35.711,35.856,35.995,36.198,36.348,36.581,36.763,36.883,34.571,35.259
E14000602,39.438,41.524,9.369,9.373,11.116,11.162,11.192,11.354,11.126,11.170,16.366,16.359,16.357,16.455,28.716,29.178,30.118,32.400,23.367,42.874,44.411,45.561,46.584,48.197,48.988,49.645,50.135,50.560,50.824,51.078,40.925,51.492,51.680,51.972,51.868,51.987,52.056,52.134,52.331,52.356,52.536,52.690,52.696,52.819,52.812,53.002,53.073,53.178,53.343,53.529
E14000603,27.108,27.421,25.432,25.785,25.866,25.981,26.138,26.349,26.700,26.961,29.838,30.068,30.359,30.558,30.957,31.328,32.253,33.526,34.803,35.696,36.412,37.102,37.842,45.186,45.795,46.204,46.542,46.890,47.260,47.533,47.763,47.903,47.997,48.156,48.262,48.440,48.660,48.759,49.116,49.393,49.577,49.735,49.919,50.055,50.205,50.440,50.757,50.900,51.102,51.309
E14000604,38.723,39.174,24.499,24.688,24.769,24.854,29.788,29.923,30.050,30.142,30.206,30.303,30.424,30.659,30.850,26.564,27.641,29.130,29.962,36.311,37.084,37.732,38.350,39.573,47.681,48.095,48.474,55.356,55.825,56.202,56.575,56.827,57.024,57.299,57.537,57.609,57.783,57.848,58.155,58.350,59.778,53.916,54.362,54.817,48.243,49.230,55.955,56.075,56.475,56.715
E14000605,27.867,28.202,20.134,20.386,20.618,20.775,20.842,20.925,27.277,27.307,27.394,27.462,27.626,27.729,28.038,28.309,31.464,32.137,33.652,34.874,35.916,36.739,40.043,45.094,46.133,46.629,47.162,47.737,48.240,48.719,49.087,49.472,49.734,50.023,50.131,50.290,50.429,50.629,50.757,50.873,51.014,51.128,51.277,51.336,51.386,51.525,51.720,51.824,51.992,52.196
E14000606,27.194,27.511,27.939,28.305,28.285,28.381,28.383,28.400,28.418,28.378,28.394,28.350,28.309,28.359,28.438,28.517,29.314,30.187,31.059,31.485,31.847,32.060,32.406,32.905,33.091,33.176,33.329,33.471,33.623,33.680,33.833,33.966,34.048,34.122,34.150,34.191,34.273,34.364,34.387,34.430,34.491,34.549,34.550,34.568,34.671,34.745,34.837,34.949,35.047,35.203
E14000607,23.943,24.808,25.155,25.129,25.105,25.053,24.990,24.904,24.903,24.889,24.850,24.800,24.779,24.790,24.829,24.869,25.534,26.489,27.404,27.988,28.563,29.058,29.619,30.527,30.913,31.248,31.585,31.994,32.416,32.842,33.353,33.780,34.137,34.563,34.761,35.071,35.532,35.825,39.757,40.052,40.385,40.769,41.067,41.380,41.633,41.985,42.291,42.593,42.949,43.303
E14000608,40.174,40.299,24.817,25.199,25.428,24.589,35.996,39.985,40.266,40.520,40.963,41.216,41.506,41.914,42.251,42.639,44.203,46.542,47.915,49.063,50.147,51.086,52.188,53.491,54.050,54.453,55.075,55.521,55.969,56.390,56.665,59.389,56.783,57.216,57.379,57.529,57.771,57.948,58.204,58.455,58.658,58.944,59.199,59.393,55.022,55.378,60.180,60.404,60.699,60.976
E14000609,29.595,29.770,29.171,29.623,28.732,28.993,29.123,29.157,29.206,29.224,29.324,29.398,29.551,29.644,29.848,30.167,31.631,33.298,34.392,35.350,36.123,36.810,37.543,38.955,39.765,40.149,40.469,40.858,41.221,41.496,33.666,33.782,34.017,34.190,34.213,34.318,34.399,34.430,34.516,34.540,34.581,34.576,34.617,36.606,36.629,36.858,45.180,45.226,45.328,45.432
E14000610,24.006,24.221,23.444,22.660,22.881,22.052,22.138,22.259,21.290,22.467,22.653,22.718,22.884,22.087,22.692,23.002,24.909,27.624,29.285,30.401,31.212,31.957,32.884,34.455,35.254,35.723,36.011,36.475,36.862,37.182,39.144,39.263,39.464,39.692,39.846,39.905,40.157,40.272,40.361,40.537,40.631,40.846,40.963,41.153,45.400,45.722,45.879,46.049,46.319,46.590
E14000611,30.239,30.247,17.113,12.626,15.074,12.801,15.261,15.371,13.954,7.402,6.470,15.735,8.661,6.260,7.784,6.007,8.654,9.510,14.366,9.646,18.821,21.940,15.755,10.750,9.407,9.693,10.782,11.069,8.438,6.553,5.222,9.286,11.284,9.034,6.124,7.174,8.015,8.481,8.913,9.514,9.951,10.501,10.992,13.270,13.589,14.034,30.682,31.218,32.085,32.957
E14000612,31.955,31.963,28.508,22.114,22.263,22.381,22.431,20.247,22.575,7.988,16.248,20.723,14.233,14.331,15.559,13.524,15.216,15.932,10.767,12.214,24.998,26.022,27.291,29.227,27.897,24.721,22.613,24.133,22.856,14.650,17.333,17.529,18.752,19.986,20.945,21.612,22.445,23.097,23.706,24.301,24.867,25.331,25.804,26.403,26.851,27.596,27.944,28.330,28.858,32.917
E14000613,29.096,29.520,19.302,19.300,19.345,19.371,19.409,22.871,22.902,19.561,19.929,20.321,21.929,22.137,28.449,28.732,29.953,31.521,33.293,33.965,34.957,35.951,37.046,39.042,39.917,40.437,40.900,41.452,42.055,42.483,42.914,43.217,43.515,43.871,43.998,44.173,44.503,44.851,45.225,45.456,45.748,46.024,46.226,46.427,46.682,47.002,47.371,47.560,47.818,48.058
E14000614,33.316,29.516,27.940,27.960,27.918,27.888,27.836,27.764,27.833,27.860,27.132,27.165,27.206,27.230,27.266,27.282,27.956,28.641,29.324,29.975,30.489,30.775,25.918,26.463,26.733,36.024,37.485,38.227,38.911,39.500,40.080,40.501,40.896,41.470,41.855,42.145,42.622,42.891,43.219,43.523,43.815,44.111,44.308,44.485,41.262,43.109,46.718,46.875,47.207,47.601
E14000615,28.214,28.331,14.663,14.655,10.976,13.804,13.859,15.859,19.098,19.126,22.300,22.320,22.351,22.444,22.510,22.724,23.643,25.350,26.070,31.315,31.927,32.585,33.226,34.347,30.116,30.136,30.410,30.506,30.642,30.803,30.959,31.105,31.292,31.449,31.529,31.598,31.768,31.810,31.993,32.097,32.321,32.537,32.656,32.674,32.725,32.888,32.878,32.860,32.981,33.070
E14000616,13.372,13.597,11.710,11.856,12.062,12.178,12.255,14.743,14.936,15.001,12.743,12.830,12.944,13.208,13.397,13.625,15.218,16.446,17.163,17.427,18.403,14.766,15.257,16.134,16.746,17.066,23.033,23.514,23.971,24.338,24.758,25.002,25.328,25.619,31.651,31.778,32.005,32.256,32.459,32.577,32.645,32.980,35.775,36.017,36.245,36.550,36.826,37.084,37.406,37.758
E14000617,33.618,33.794,33.942,33.823,33.849,33.900,33.875,33.993,34.402,34.830,34.498,34.473,34.478,34.613,34.694,34.836,35.777,37.201,38.357,39.094,39.643,40.253,40.403,41.284,41.846,42.297,42.696,43.009,43.224,43.499,38.398,38.582,38.839,39.085,38.791,38.870,39.115,39.242,39.310,39.515,39.805,39.902,39.933,39.997,40.145,40.115,39.704,39.729,39.788,39.870
E14000618,27.560,27.747,20.367,22.763,23.079,25.549,25.639,25.745,25.881,26.073,25.523,25.625,25.774,25.881,26.141,26.451,28.166,30.363,31.751,34.251,35.304,36.191,37.195,39.322,40.167,40.592,41.144,41.691,42.318,42.788,43.079,43.457,43.777,45.626,45.707,45.882,46.084,46.120,46.282,46.642,46.748,46.838,46.918,49.432,49.312,49.550,49.596,49.775,50.043,50.235
E14000619,25.275,25.554,9.495,9.575,9.356,9.475,23.567,23.729,23.960,23.949,24.231,24.385,24.698,24.995,25.339,25.744,26.884,28.909,30.096,31.124,32.030,36.839,37.548,39.216,40.053,40.594,41.219,41.750,42.357,42.768,43.211,43.667,44.031,44.059,44.146,44.323,44.441,44.559,44.811,45.066,45.186,45.421,38.637,38.815,39.103,46.223,46.169,46.202,46.338,46.530
E14000620,28.755,29.153,24.179,24.234,24.515,24.660,24.826,24.948,30.499,30.608,30.826,31.006,31.336,31.642,31.965,32.338,33.983,36.022,37.338,38.588,39.495,40.261,41.195,42.727,43.555,44.102,44.558,45.035,45.688,46.084,46.477,46.897,47.099,47.354,47.460,47.548,47.644,47.728,47.761,47.885,47.959,48.012,48.409,48.191,48.276,48.538,48.689,48.851,49.175,49.478
E14000621,33.436,33.626,20.797,24.951,22.424,22.491,22.492,22.503,22.528,22.552,24.759,24.901,25.022,27.810,28.020,28.400,29.926,38.302,39.785,40.964,41.803,42.619,43.629,45.104,45.879,46.374,47.208,47.734,48.231,48.574,49.115,49.565,49.966,50.429,50.727,50.960,51.313,49.749,50.232,50.627,50.973,51.243,51.415,51.564,55.356,54.765,54.907,55.142,55.443,55.675
E14000622,18.233,18.753,18.925,19.269,19.221,19.122,19.037,19.013,19.062,19.007,19.041,19.158,19.315,19.471,19.702,19.950,21.413,22.737,24.211,25.167,26.695,27.481,28.260,29.592,30.245,30.638,31.101,31.582,32.073,32.404,32.792,33.128,33.386,33.585,35.512,35.883,36.108,36.383,36.703,36.980,37.068,37.286,37.5,37.747,37.901,38.085,38.285,38.430,38.585,38.784
E14000623,31.972,32.337,31.875,26.720,26.604,26.553,26.502,31.703,31.775,31.847,32.085,32.229,32.493,32.722,32.941,33.093,33.724,34.891,39.554,37.037,37.621,38.206,38.964,41.237,41.606,41.859,42.249,42.738,43.159,43.600,43.910,44.903,45.134,45.450,45.679,45.824,46.220,46.326,46.595,46.926,45.714,46.059,46.342,48.038,50.557,50.703,50.785,50.998,51.210,51.194
E14000624,26.179,26.538,26.925,27.325,27.500,27.642,27.721,27.855,27.934,28.060,28.212,28.374,28.616,28.791,28.895,29.165,30.608,32.462,35.746,34.590,35.322,36.055,36.906,38.688,39.591,40.155,40.647,41.213,41.667,42.116,42.509,39.182,40.066,40.694,40.983,41.305,41.690,41.924,42.310,42.520,42.755,42.992,42.973,43.271,43.523,43.503,43.890,44.265,44.529,44.874
E14000625,33.661,34.146,32.339,32.479,32.804,32.973,32.977,33.024,32.990,33.060,33.070,33.077,33.135,33.208,33.231,33.318,34.302,35.535,36.457,38.330,39.226,40.033,40.932,42.434,43.169,43.625,44.048,44.550,44.958,45.394,45.689,45.981,46.625,46.762,46.871,47.004,47.152,47.277,47.464,47.553,47.725,47.999,48.067,48.262,48.557,48.838,49.050,49.216,49.550,49.783
E14000626,13.882,14.151,11.421,7.999,8.053,8.088,8.088,8.220,7.888,7.931,8.032,8.087,5.947,6.905,7.496,8.080,9.754,11.948,13.219,14.339,15.305,16.114,16.933,18.354,19.045,19.467,19.916,20.268,20.900,21.239,21.672,21.899,22.143,22.354,22.566,23.025,22.286,21.928,22.178,22.410,21.835,21.996,22.177,22.274,22.396,22.629,22.743,22.846,23.027,23.247
E14000627,23.204,23.442,18.438,21.790,22.198,22.571,22.760,23.045,23.299,23.401,23.689,23.857,24.142,24.346,24.599,27.809,27.678,30.808,32.508,33.947,35.311,36.505,37.662,39.483,40.376,40.850,41.384,41.883,42.439,43.004,43.485,43.815,44.052,44.403,44.547,44.649,44.842,45.008,45.146,45.316,50.604,50.813,51.103,51.371,51.533,51.915,52.098,52.337,52.781,53.057
E14000628,31.181,31.954,32.168,32.215,32.317,32.298,32.342,32.346,32.386,32.419,32.466,32.410,32.406,32.442,32.506,32.569,33.218,34.188,35.487,36.083,36.797,37.551,38.340,39.512,40.181,40.531,41.895,42.345,42.891,43.302,43.835,44.314,44.842,45.234,45.454,45.766,46.099,46.409,46.528,45.920,46.717,47.052,47.160,47.251,47.449,47.635,47.701,47.783,47.930,48.158
E14000629,25.549,25.632,25.594,25.389,25.348,25.263,25.154,25.146,25.022,24.950,24.653,24.602,24.625,24.658,24.985,25.166,29.117,33.679,37.814,39.873,41.021,41.854,42.526,44.153,44.670,42.316,43.148,43.933,45.864,46.866,47.575,47.792,47.863,48.007,48.032,48.221,48.484,48.525,48.834,48.972,49.294,49.496,49.659,49.807,50.038,50.289,50.431,50.478,50.604,50.561
E14000630,27.689,28.192,28.732,29.263,30.031,30.277,30.479,30.795,31.392,31.815,32.186,32.495,32.811,33.042,33.376,33.625,34.677,35.738,38.457,36.832,37.623,38.094,38.662,39.671,40.191,40.461,40.856,41.270,41.677,42.019,42.303,42.515,42.844,43.048,43.327,43.539,43.927,44.307,44.585,44.805,45.035,45.205,45.452,45.780,46.164,44.988,48.617,46.799,47.038,47.253
E14000631,38.899,39.080,36.153,36.410,37.051,39.609,41.607,41.977,42.016,42.145,42.139,42.197,42.323,42.458,42.630,42.827,44.265,46.716,47.945,53.172,53.775,54.579,55.512,56.730,57.207,51.784,52.150,52.373,52.601,52.798,48.754,52.174,52.249,52.602,52.683,52.865,53.061,53.154,53.426,53.628,53.721,53.852,53.989,54.001,54.002,54.098,54.126,54.114,54.196,54.219
E14000632,26.643,27.018,27.124,27.092,27.098,27.079,27.034,27.032,27.097,27.210,27.267,27.565,27.675,27.851,28.008,28.194,28.920,29.663,30.546,31.092,31.782,32.426,33.068,34.313,34.975,35.307,38.032,38.510,38.935,39.367,39.783,40.224,40.575,41.666,41.965,42.182,42.453,42.682,42.954,43.199,43.440,43.593,43.871,44.046,44.211,44.418,44.608,44.809,45.125,45.389
E14000633,27.767,28.261,28.651,28.864,28.932,29.162,29.259,29.497,29.826,30.079,30.262,30.664,30.856,31.160,31.410,31.616,33.013,34.911,37.486,38.607,39.862,40.748,41.652,43.079,43.790,44.265,44.796,45.218,45.654,45.864,46.180,46.438,46.930,47.445,47.690,47.896,48.185,48.384,48.650,48.824,49.139,49.276,49.492,49.670,49.723,49.960,50.126,50.202,50.435,50.726
E14000634,29.184,29.412,23.832,23.932,24.034,25.726,25.664,24.739,25.638,25.686,25.649,25.660,25.694,25.754,25.923,26.077,27.091,28.697,29.709,30.506,31.117,31.701,32.265,33.132,33.594,33.911,34.173,34.304,34.449,34.648,34.808,34.851,35.001,38.316,38.374,38.448,38.618,38.641,38.664,38.810,38.905,39.012,39.136,39.195,39.157,35.935,35.946,36.049,38.942,38.979
E14000635,27.879,28.239,28.489,28.670,28.779,28.859,28.958,29.070,29.342,29.687,30.111,30.440,30.754,31.147,31.655,31.968,33.014,33.841,35.788,36.830,37.734,38.726,39.632,41.194,42.046,42.561,43.179,43.739,44.425,44.930,45.469,45.997,46.260,46.679,47.012,47.224,47.642,47.957,48.292,48.604,48.934,49.192,49.592,49.884,50.072,50.498,50.862,51.167,51.570,52.030
E14000636,28.826,29.224,20.257,20.711,20.967,21.143,21.228,27.650,27.952,28.081,28.654,29.199,27.877,28.536,30.042,30.967,33.337,35.996,37.329,38.382,39.204,40.152,41.139,42.148,42.889,43.374,43.884,44.354,44.776,45.047,45.460,45.726,45.990,46.123,46.180,46.345,46.588,46.866,47.098,47.335,50.099,50.229,50.409,50.532,50.607,50.797,50.986,51.035,51.111,48.414
E14000637,36.520,36.794,32.956,32.514,32.441,31.324,31.516,31.626,35.904,35.981,36.211,36.386,36.582,36.836,37.197,37.545,39.443,41.700,43.044,44.432,45.639,46.662,47.551,49.194,49.982,50.498,51.080,51.564,52.093,52.563,52.986,53.336,53.821,54.227,54.484,54.730,54.879,55.127,55.360,55.557,56.342,54.092,54.517,54.822,55.084,55.489,55.679,55.935,56.325,56.808
E14000638,25.090,25.462,26.020,26.163,26.272,26.374,26.510,26.650,26.887,27.181,27.386,27.564,27.804,28.070,28.475,28.861,30.899,32.289,33.684,34.819,35.966,36.854,37.937,40.094,41.149,41.936,42.640,43.206,43.749,44.182,44.658,44.995,45.277,45.617,45.944,46.222,46.567,46.862,47.287,47.723,48.087,48.555,48.893,49.268,49.592,49.907,50.297,50.472,50.761,51.176
E14000639,50.044,50.254,48.226,48.202,49.977,49.954,49.865,49.663,50.454,51.769,51.377,51.259,51.196,51.252,51.860,51.369,52.192,53.900,54.375,55.187,56.996,52.235,51.954,57.957,57.577,57.804,57.670,57.896,57.955,58.144,58.205,58.213,58.979,54.013,53.221,58.751,58.573,58.298,58.290,58.170,58.276,58.061,58.019,57.601,57.895,58.513,52.148,57.778,57.161,57.012
E14000640,29.025,28.325,21.049,21.113,21.213,21.287,21.364,24.142,26.031,27.248,26.408,26.486,26.605,26.790,26.979,27.251,28.755,31.010,32.246,33.332,34.416,35.279,36.214,37.832,38.523,40.710,41.219,41.740,42.318,42.742,43.287,44.640,47.622,47.973,47.980,48.057,46.141,46.432,46.507,46.678,46.826,47.032,49.388,49.566,49.806,50.207,50.329,50.508,51.099,51.542
E14000641,34.976,35.468,35.984,35.964,36.105,36.146,36.159,36.331,32.643,32.847,33.413,34.054,34.700,34.906,35.215,35.437,36.373,41.885,43.357,44.608,45.621,46.490,46.816,48.342,49.211,49.606,50.461,51.137,51.755,52.099,52.595,52.790,51.313,48.881,48.470,48.702,48.772,48.873,49.028,49.282,49.374,49.495,,49.721,49.641,48.751,48.299,48.441,48.432,48.626
E14000642,19.510,19.918,20.160,18.110,18.215,18.290,18.331,18.407,18.732,18.789,19.032,19.265,17.643,17.952,18.246,18.576,19.668,20.676,21.658,22.327,22.926,23.516,24.189,25.110,25.706,26.090,26.534,26.933,27.277,27.574,27.843,28.109,28.373,28.637,28.799,29.158,29.360,29.605,29.880,30.157,30.360,30.602,34.496,34.611,34.797,35.087,35.363,35.533,31.983,32.262
E14000643,20.621,20.934,20.775,21.078,20.917,20.822,20.952,21.045,22.572,21.826,21.938,21.953,22.188,22.242,22.398,22.570,23.475,24.567,25.791,26.541,27.168,27.697,28.324,29.445,30.002,30.380,31.037,32.319,32.088,32.302,32.501,32.775,32.850,33.572,33.684,33.758,33.872,33.990,34.050,34.939,35.080,35.170,35.304,35.440,35.495,35.621,35.798,35.879,35.995,36.074
E14000644,34.575,35.131,35.732,35.257,35.430,35.531,35.669,35.824,36.049,36.239,36.399,36.529,36.692,36.881,37.112,37.375,38.421,39.794,41.235,42.090,42.804,43.555,44.349,45.773,46.374,46.768,47.224,47.551,47.890,48.198,48.517,48.737,48.964,49.226,36.366,36.361,36.493,36.605,47.621,47.738,47.935,48.068,48.135,48.223,48.287,48.499,48.520,48.555,48.677,48.773
E14000645,38.159,38.753,33.817,28.979,28.935,33.751,33.732,33.695,33.630,33.624,36.351,36.362,33.352,36.564,36.851,37.032,37.777,38.757,42.720,43.377,43.849,40.993,41.650,42.551,43.104,43.339,47.339,47.651,48.042,48.300,48.554,48.686,48.819,48.950,49.106,49.158,49.299,49.541,49.733,49.798,49.905,50.274,50.412,50.482,50.530,52.331,55.034,55.061,55.153,55.576
E14000646,30.932,31.181,31.648,31.851,31.995,32.137,32.230,32.319,32.349,32.433,32.767,32.924,33.184,33.551,33.825,34.244,35.933,38.383,39.822,41.105,42.039,43.112,44.112,45.861,46.525,46.969,47.439,47.808,48.310,48.693,49.145,45.941,44.070,44.351,44.629,44.786,45.076,42.324,45.388,45.594,45.758,45.875,46.051,46.227,46.254,46.463,52.617,52.712,53.105,53.296
E14000647,27.781,28.064,10.858,11.012,11.125,11.195,11.224,11.340,11.478,16.446,16.707,16.900,17.157,17.343,17.550,19.926,20.939,22.193,22.890,23.550,24.041,24.461,24.997,25.827,26.224,26.533,26.750,27.012,27.256,27.492,27.819,28.090,28.336,28.512,28.641,28.770,28.967,29.084,29.148,29.864,27.720,33.090,31.954,33.528,48.242,48.499,48.693,48.941,49.248,49.464
E14000648,32.123,31.775,32.308,33.267,34.344,34.626,34.866,35.014,35.247,35.381,35.549,35.668,35.922,36.153,36.638,36.906,38.189,39.836,41.431,42.412,43.343,44.126,45.008,46.358,47.192,47.704,48.309,51.051,51.529,46.258,47.938,48.347,48.645,48.898,49.135,49.286,49.443,49.564,49.752,49.734,49.827,49.987,50.015,50.134,50.927,50.422,50.353,50.372,50.368,50.436
E14000649,11.341,11.884,10.301,9.706,9.898,10.001,10.143,10.360,10.574,10.653,10.879,10.995,11.343,11.260,11.556,11.843,13.170,15.401,15.446,16.652,17.733,18.759,19.813,21.656,22.679,24.830,26.583,27.086,27.550,27.840,28.250,28.563,28.802,27.042,28.339,28.406,28.575,28.610,28.643,28.701,28.798,28.862,28.875,28.964,28.985,29.058,29.077,29.185,29.829,30.418
E14000650,25.102,24.130,24.928,25.022,24.672,22.705,22.647,22.622,23.104,19.902,22.805,20.464,20.664,20.847,21.144,21.265,22.398,24.244,25.178,28.615,30.437,30.332,31.047,33.319,34.103,35.320,36.147,33.812,34.157,34.661,37.155,40.245,40.878,39.926,39.778,40.229,40.452,40.789,41.087,41.029,41.188,41.322,41.208,41.201,39.984,39.165,40.407,40.656,41.469,42.020
E14000651,27.687,28.041,21.162,22.323,22.426,19.881,20.494,20.691,25.152,25.058,25.188,25.251,24.209,24.256,24.322,24.429,25.540,27.202,28.102,31.197,32.110,32.937,33.840,35.640,36.503,36.866,37.306,37.772,38.200,38.455,38.838,39.099,39.304,39.460,39.439,39.452,39.593,39.751,39.962,40.056,43.829,44.027,44.373,44.572,44.648,44.920,44.801,44.861,45.439,46.151
E14000652,37.894,38.292,31.363,39.128,39.177,39.187,39.201,39.504,39.700,39.833,40.198,40.386,40.575,40.839,41.189,41.547,42.851,44.588,46.015,46.753,47.291,47.809,48.297,49.211,49.408,49.792,50.064,50.343,50.649,50.898,51.234,51.446,51.777,51.974,52.177,52.503,52.681,53.059,53.298,53.505,53.816,53.981,54.065,54.185,54.291,54.619,54.689,54.760,54.941,55.057
E14000653,29.076,29.347,19.617,19.643,14.341,14.365,14.343,18.682,18.745,18.752,18.823,18.899,18.995,19.138,19.262,19.477,20.451,21.663,22.349,23.054,23.649,24.299,24.949,25.929,26.415,26.689,27.004,27.233,27.452,27.688,27.912,28.146,28.431,28.798,28.975,29.027,29.081,29.116,29.250,29.262,29.278,29.346,24.601,34.858,37.659,43.014,47.008,47.041,47.196,47.318
E14000654,14.292,14.518,9.477,8.661,9.218,9.432,11.385,12.411,12.589,12.631,12.785,12.928,13.117,13.351,13.610,13.907,15.184,17.100,18.113,19.068,19.909,20.679,21.518,22.728,23.388,23.826,24.235,24.553,24.927,25.212,25.481,25.690,25.813,25.974,32.401,32.582,35.727,35.823,38.549,38.839,39.034,39.256,39.386,39.559,39.566,39.679,39.836,39.883,39.546,39.739
