ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,DateOfThisUpdate,DateOfDataset,Year,UK relative level,UK relative rate,Region relative level,Region relative rate,Constituency relative level,Constituency relative rate,UK absolute level,UK absolute rate,Region abssolute level,Region absolute rate,Constituency absolute level,Constituency absolute rate,0-4,5-10,11-15,In work,Not in work
W07000043,Alyn and Deeside,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2772,0.17,1887416,0.153,81105,0.148,1809,0.111,950,1050,770,2198,577
W07000057,Arfon,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2249,0.204,1887416,0.153,81105,0.148,1537,0.139,751,822,674,1839,407
W07000072,Blaenau Gwent,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3211,0.263,1887416,0.153,81105,0.148,1965,0.161,993,1179,1040,2382,831
W07000068,Brecon and Radnorshire,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2318,0.217,1887416,0.153,81105,0.148,1691,0.158,806,911,601,1915,402
W07000073,Bridgend,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2590,0.173,1887416,0.153,81105,0.148,1710,0.114,925,946,715,2047,545
W07000076,Caerphilly,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3643,0.217,1887416,0.153,81105,0.148,2370,0.141,1193,1411,1039,2798,844
W07000050,Cardiff Central,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2858,0.213,1887416,0.153,81105,0.148,2016,0.151,1143,1051,665,2156,702
W07000051,Cardiff North,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2022,0.12,1887416,0.153,81105,0.148,1325,0.079,763,765,496,1638,392
W07000080,Cardiff South and Penarth,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,5943,0.254,1887416,0.153,81105,0.148,4180,0.178,2140,2314,1486,4632,1306
W07000079,Cardiff West,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,4040,0.204,1887416,0.153,81105,0.148,2756,0.139,1471,1512,1058,3178,865
W07000067,Carmarthen East and Dinefwr,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2705,0.223,1887416,0.153,81105,0.148,1906,0.157,1020,997,684,2197,512
W07000066,Carmarthen West and South Pembrokeshire,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2968,0.227,1887416,0.153,81105,0.148,2061,0.157,1076,1129,766,2389,581
W07000064,Ceredigion,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2605,0.242,1887416,0.153,81105,0.148,1890,0.175,952,1000,651,2171,438
W07000062,Clwyd South,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2940,0.212,1887416,0.153,81105,0.148,1984,0.143,1014,1115,809,2297,643
W07000059,Clwyd West,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2702,0.22,1887416,0.153,81105,0.148,1879,0.153,960,1036,704,2199,500
W07000070,Cynon Valley,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3577,0.264,1887416,0.153,81105,0.148,2179,0.161,1193,1311,1077,2600,983
W07000042,Delyn,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2365,0.189,1887416,0.153,81105,0.148,1561,0.125,861,820,686,1777,586
W07000061,Dwyfor Meirionnydd,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2327,0.239,1887416,0.153,81105,0.148,1638,0.169,918,848,561,1955,372
W07000046,Gower,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2093,0.152,1887416,0.153,81105,0.148,1450,0.105,799,759,541,1757,338
W07000077,Islwyn,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2846,0.206,1887416,0.153,81105,0.148,1812,0.131,960,1043,847,2255,597
W07000045,Llanelli,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3564,0.232,1887416,0.153,81105,0.148,2263,0.147,1264,1310,993,2828,735
W07000071,Merthyr Tydfil and Rhymney,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3643,0.252,1887416,0.153,81105,0.148,2293,0.158,1167,1316,1160,2767,881
W07000054,Monmouth,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2029,0.148,1887416,0.153,81105,0.148,1467,0.107,797,751,483,1744,285
W07000063,Montgomeryshire,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2496,0.24,1887416,0.153,81105,0.148,1825,0.176,947,920,630,2144,352
W07000069,Neath,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2552,0.2,1887416,0.153,81105,0.148,1695,0.133,935,931,684,2112,439
W07000055,Newport East,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,4402,0.258,1887416,0.153,81105,0.148,3037,0.178,1505,1643,1256,3490,912
W07000056,Newport West,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3930,0.218,1887416,0.153,81105,0.148,2618,0.145,1313,1511,1104,3008,921
W07000074,Ogmore,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3183,0.213,1887416,0.153,81105,0.148,2120,0.142,1110,1218,851,2509,675
W07000075,Pontypridd,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2658,0.179,1887416,0.153,81105,0.148,1817,0.122,932,983,743,2117,543
W07000065,Preseli Pembrokeshire,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3355,0.241,1887416,0.153,81105,0.148,2390,0.172,1196,1268,897,2797,566
W07000052,Rhondda,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3524,0.277,1887416,0.153,81105,0.148,2265,0.178,1199,1366,961,2694,835
W07000048,Swansea East,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3754,0.235,1887416,0.153,81105,0.148,2403,0.151,1301,1427,1027,2910,846
W07000047,Swansea West,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2654,0.224,1887416,0.153,81105,0.148,1798,0.152,928,1030,694,2001,644
W07000053,Torfaen,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3598,0.225,1887416,0.153,81105,0.148,2284,0.143,1165,1305,1123,2795,803
W07000060,Vale of Clwyd,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3247,0.24,1887416,0.153,81105,0.148,2131,0.157,1119,1172,958,2534,715
W07000078,Vale of Glamorgan,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,3391,0.174,1887416,0.153,81105,0.148,2289,0.117,1199,1249,940,2732,655
W07000044,Wrexham,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2662,0.202,1887416,0.153,81105,0.148,1751,0.133,865,1032,768,2177,481
W07000041,Ynys Môn,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2852,0.239,1887416,0.153,81105,0.148,1936,0.162,996,1075,786,2360,495
S14000001,Aberdeen North,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3522,0.227,1887416,0.153,150051,0.165,2805,0.18,1037,1346,1144,2136,1382
S14000002,Aberdeen South,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1813,0.119,1887416,0.153,150051,0.165,1441,0.094,599,662,554,1137,682
S14000003,Airdrie and Shotts,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4161,0.263,1887416,0.153,150051,0.165,3274,0.207,1353,1521,1288,2292,1868
S14000004,Angus,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3274,0.239,1887416,0.153,150051,0.165,2600,0.19,1025,1228,1022,2115,1162
S14000005,Argyll and Bute,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2218,0.178,1887416,0.153,150051,0.165,1717,0.138,792,820,603,1627,591
S14000006,"Ayr, Carrick and Cumnock",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3683,0.255,1887416,0.153,150051,0.165,2898,0.201,1224,1381,1080,2228,1457
S14000007,Banff and Buchan,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2801,0.174,1887416,0.153,150051,0.165,2180,0.135,924,1059,817,1842,953
S14000008,"Berwickshire, Roxburgh and Selkirk",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3270,0.217,1887416,0.153,150051,0.165,2517,0.167,1094,1275,905,2261,1005
S14000009,"Caithness, Sutherland and Easter Ross",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2244,0.231,1887416,0.153,150051,0.165,1792,0.184,726,865,656,1442,800
S14000010,Central Ayrshire,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3603,0.253,1887416,0.153,150051,0.165,2811,0.197,1182,1336,1091,2164,1439
S14000011,"Coatbridge, Chryston and Bellshill",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3878,0.222,1887416,0.153,150051,0.165,3094,0.177,1250,1454,1176,2220,1664
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3270,0.207,1887416,0.153,150051,0.165,2549,0.161,1108,1190,973,2012,1258
S14000013,Dumfries and Galloway,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3554,0.239,1887416,0.153,150051,0.165,2844,0.191,1291,1279,985,2425,1128
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2639,0.195,1887416,0.153,150051,0.165,2070,0.153,947,990,700,1811,833
S14000015,Dundee East,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3019,0.199,1887416,0.153,150051,0.165,2378,0.157,1101,1071,842,1936,1082
S14000016,Dundee West,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3352,0.249,1887416,0.153,150051,0.165,2592,0.193,1071,1285,996,2062,1287
S14000017,Dunfermline and West Fife,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3755,0.202,1887416,0.153,150051,0.165,3018,0.163,1258,1416,1077,2462,1294
S14000018,East Dunbartonshire,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1273,0.086,1887416,0.153,150051,0.165,1037,0.07,521,473,279,916,355
S14000019,"East Kilbride, Strathaven and Lesmahagow",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2920,0.16,1887416,0.153,150051,0.165,2312,0.127,974,1046,904,1843,1079
S14000020,East Lothian,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3199,0.161,1887416,0.153,150051,0.165,2467,0.124,1074,1183,942,2180,1022
S14000021,East Renfrewshire,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2140,0.109,1887416,0.153,150051,0.165,1745,0.089,866,778,493,1500,641
S14000022,Edinburgh East,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2676,0.191,1887416,0.153,150051,0.165,2191,0.157,885,1033,755,1719,959
S14000023,Edinburgh North and Leith,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2418,0.156,1887416,0.153,150051,0.165,1940,0.125,819,886,712,1557,860
S14000024,Edinburgh South,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1699,0.112,1887416,0.153,150051,0.165,1372,0.091,590,625,486,1156,545
S14000025,Edinburgh South West,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2614,0.163,1887416,0.153,150051,0.165,2095,0.131,922,1017,672,1759,854
S14000026,Edinburgh West,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2115,0.116,1887416,0.153,150051,0.165,1668,0.091,758,794,567,1416,698
S14000028,Falkirk,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4021,0.214,1887416,0.153,150051,0.165,3131,0.167,1370,1428,1225,2478,1538
S14000029,Glasgow Central,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,6332,0.447,1887416,0.153,150051,0.165,5347,0.378,2149,2472,1720,3919,2412
S14000030,Glasgow East,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,5377,0.301,1887416,0.153,150051,0.165,4191,0.235,1669,2111,1594,3125,2254
S14000031,Glasgow North,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2366,0.261,1887416,0.153,150051,0.165,1910,0.211,750,928,686,1449,917
S14000032,Glasgow North East,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4791,0.335,1887416,0.153,150051,0.165,3792,0.265,1556,1834,1399,2749,2041
S14000033,Glasgow North West,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4051,0.276,1887416,0.153,150051,0.165,3177,0.217,1360,1496,1195,2266,1786
S14000034,Glasgow South,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3719,0.273,1887416,0.153,150051,0.165,3065,0.225,1297,1416,1007,2254,1460
S14000035,Glasgow South West,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,5161,0.313,1887416,0.153,150051,0.165,4155,0.252,1739,1967,1453,3176,1988
S14000036,Glenrothes,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4568,0.281,1887416,0.153,150051,0.165,3600,0.221,1497,1627,1440,2615,1951
S14000037,Gordon,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2010,0.106,1887416,0.153,150051,0.165,1607,0.084,678,776,564,1406,604
S14000038,Inverclyde,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2597,0.213,1887416,0.153,150051,0.165,1926,0.158,842,967,785,1537,1059
S14000039,"Inverness, Nairn, Badenoch and Strathspey",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3062,0.173,1887416,0.153,150051,0.165,2494,0.141,1006,1131,930,2155,907
S14000040,Kilmarnock and Loudoun,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4015,0.242,1887416,0.153,150051,0.165,3151,0.19,1231,1513,1268,2275,1739
S14000041,Kirkcaldy and Cowdenbeath,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4724,0.267,1887416,0.153,150051,0.165,3746,0.211,1566,1739,1413,2726,2000
S14000042,Lanark and Hamilton East,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3309,0.203,1887416,0.153,150051,0.165,2553,0.157,1100,1194,1023,1959,1354
S14000043,Linlithgow and East Falkirk,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4518,0.198,1887416,0.153,150051,0.165,3497,0.153,1503,1660,1351,2789,1725
S14000044,Livingston,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4489,0.213,1887416,0.153,150051,0.165,3564,0.169,1553,1696,1242,2760,1723
S14000045,Midlothian,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3243,0.177,1887416,0.153,150051,0.165,2619,0.143,1033,1232,975,2057,1186
S14000046,Moray,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3246,0.204,1887416,0.153,150051,0.165,2590,0.162,1061,1243,945,2179,1070
S14000047,Motherwell and Wishaw,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4401,0.259,1887416,0.153,150051,0.165,3518,0.207,1446,1625,1335,2583,1824
S14000027,Na h-Eileanan an Iar,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,639,0.157,1887416,0.153,150051,0.165,494,0.122,225,229,183,505,136
S14000048,North Ayrshire and Arran,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3977,0.271,1887416,0.153,150051,0.165,3150,0.215,1372,1455,1145,2329,1646
S14000049,North East Fife,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1750,0.157,1887416,0.153,150051,0.165,1404,0.126,578,673,503,1144,605
S14000050,Ochil and South Perthshire,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3504,0.195,1887416,0.153,150051,0.165,2785,0.155,1178,1335,986,2149,1349
S14000051,Orkney and Shetland,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1040,0.136,1887416,0.153,150051,0.165,833,0.109,381,399,261,819,217
S14000052,Paisley and Renfrewshire North,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3077,0.185,1887416,0.153,150051,0.165,2450,0.147,1080,1133,867,1975,1103
S14000053,Paisley and Renfrewshire South,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2881,0.219,1887416,0.153,150051,0.165,2272,0.173,936,1082,863,1729,1152
S14000054,Perth and North Perthshire,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3134,0.207,1887416,0.153,150051,0.165,2467,0.163,997,1203,940,2234,900
S14000055,"Ross, Skye and Lochaber",S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1895,0.177,1887416,0.153,150051,0.165,1531,0.143,675,714,502,1297,592
S14000056,Rutherglen and Hamilton West,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,4202,0.217,1887416,0.153,150051,0.165,3331,0.172,1374,1550,1275,2597,1599
S14000057,Stirling,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,2481,0.166,1887416,0.153,150051,0.165,2001,0.134,829,944,704,1649,828
S14000058,West Aberdeenshire and Kincardine,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,1607,0.087,1887416,0.153,150051,0.165,1297,0.07,620,613,376,1153,457
S14000059,West Dunbartonshire,S92000003,Scotland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,189178,0.208,3883,0.255,1887416,0.153,150051,0.165,3002,0.197,1321,1378,1186,2258,1626
N06000001,Belfast East,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,2867,0.157,1887416,0.153,56675,0.146,2131,0.117,956,971,936,1723,1144
N06000002,Belfast North,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,5115,0.227,1887416,0.153,56675,0.146,3775,0.168,1624,1793,1697,2625,2493
N06000003,Belfast South,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,2946,0.154,1887416,0.153,56675,0.146,2296,0.12,985,1089,874,1595,1353
N06000004,Belfast West,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,5471,0.249,1887416,0.153,56675,0.146,4051,0.185,1699,1964,1806,2772,2695
N06000005,East Antrim,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,2527,0.153,1887416,0.153,56675,0.146,1960,0.118,880,906,748,1601,925
N06000006,East Londonderry,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,3915,0.195,1887416,0.153,56675,0.146,3039,0.151,1364,1445,1103,2456,1464
N06000007,Fermanagh and South Tyrone,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,4673,0.191,1887416,0.153,56675,0.146,3748,0.153,1673,1705,1299,3153,1524
N06000008,Foyle,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,4610,0.204,1887416,0.153,56675,0.146,3502,0.155,1613,1660,1337,2460,2150
N06000009,Lagan Valley,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,3027,0.134,1887416,0.153,56675,0.146,2305,0.102,1048,1103,873,1884,1146
N06000010,Mid Ulster,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,4529,0.185,1887416,0.153,56675,0.146,3669,0.15,1687,1607,1242,3125,1406
N06000011,Newry and Armagh,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,6412,0.224,1887416,0.153,56675,0.146,5179,0.181,2249,2396,1765,4035,2379
N06000012,North Antrim,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,4086,0.177,1887416,0.153,56675,0.146,3227,0.14,1404,1471,1210,2590,1495
N06000013,North Down,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,2300,0.134,1887416,0.153,56675,0.146,1738,0.102,809,848,642,1511,792
N06000014,South Antrim,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,3250,0.145,1887416,0.153,56675,0.146,2528,0.112,1124,1151,975,2094,1157
N06000015,South Down,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,5111,0.2,1887416,0.153,56675,0.146,4036,0.158,1827,1904,1381,3411,1703
N06000016,Strangford,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,2797,0.162,1887416,0.153,56675,0.146,2142,0.124,949,1040,813,1769,1026
N06000017,Upper Bann,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,5399,0.186,1887416,0.153,56675,0.146,4230,0.146,1780,2006,1615,3425,1972
N06000018,West Tyrone,N92000002,Northern Ireland,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,73045,0.188,3997,0.198,1887416,0.153,56675,0.146,3107,0.154,1467,1428,1104,2599,1398
