ONSConstID,ConstituencyName,RegionName,1995-12-31,1996-03-31,1996-06-30,1996-09-30,1996-12-31,1997-03-31,1997-06-30,1997-09-30,1997-12-31,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-04-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
E14000865,Nottingham East,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0579,5.2124,5.2124,5.2124,5.3282,5.3089,5.4777,5.7915,6.0811,6.1976,6.3707,6.3707,6.3707,6.3707,6.39,6.6409,6.8629
E14000866,Nottingham North,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1681,5.2521,5.2521,5.2941,5.3571,5.4622,5.5042,5.6723,5.8824,6.0084,6.145,6.3025,6.4454,6.6597,6.9328,7.0798,7.1639
E14000867,Nottingham South,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6803,5.5612,5.5272,5.5102,5.5696,5.6633,5.9524,6.4116,6.8027,7.0748,7.3129,7.1429,6.9728,6.8197,6.8027,6.9728,7.1429
E14000868,Nuneaton,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5125,6.5836,6.5836,6.637,6.6815,6.7429,7.0196,7.1174,7.6511,7.8292,7.8292,7.8292,7.8292,7.9004,8.0694,8.0783,8.0783
E14000869,Old Bexley and Sidcup,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.201,9.201,9.201,9.322,9.322,9.322,9.6126,9.8547,10.2906,10.3329,10.3329,10.4116,10.3148,10.4722,10.6538,10.8959,10.8959
E14000870,Oldham East and Saddleworth,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.9909,4.9091,4.9091,4.9091,5.0182,5.1273,5.7273,6.1818,6.5455,6.6727,6.6727,6.5455,6.5455,6.5455,6.7273,6.7264
E14000871,Oldham West and Royton,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8047,4.9609,5.0391,5.1953,5.2734,5.2734,5.3125,5.5469,5.8594,6.1328,6.25,6.25,6.25,6.4453,6.6387,6.6797,6.709
E14000872,Orpington,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7716,9.6591,9.6591,9.6591,9.8864,9.9432,9.9318,10.375,10.7955,11.0318,11.0909,11.0682,11.25,11.3636,11.8523,12.1136,12.0568
E14000873,Oxford East,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0059,10.9467,10.7988,10.8728,10.9467,10.9453,11.0947,11.3905,11.5385,11.8343,11.8343,11.8343,11.8343,11.8343,12.426,12.574,12.574
E14000874,Oxford West and Abingdon,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9329,10.7289,10.7872,10.6122,10.7872,10.9329,10.9329,11.2245,11.6618,11.7201,11.691,11.6618,11.6603,11.7055,11.8076,12.1866,12.0991
E14000875,Pendle,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4167,4.4167,4.5833,4.5833,4.7062,4.7083,4.875,5.0,5.2083,5.4583,5.625,5.5521,5.4167,5.4146,5.2083,5.5312,5.5833
E14000876,Penistone and Stocksbridge,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0731,5.117,5.0292,5.117,5.1901,5.117,5.2617,5.2632,5.4825,5.5848,5.6287,5.731,5.6213,5.7895,6.1404,6.3743,6.2865
E14000877,Penrith and The Border,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9204,6.9204,6.9204,6.7457,6.7474,6.7465,6.609,6.9896,7.3356,7.6125,7.6125,7.4394,7.4394,7.2664,7.4394,7.8893,7.9585
E14000878,Peterborough,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5543,6.5543,6.7322,6.779,6.7978,6.9092,6.8914,6.9288,7.4906,7.7528,7.8652,7.8652,7.8652,7.8464,7.8745,8.2397,8.2397
E14000879,"Plymouth, Moor View",South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0821,6.0448,6.1567,6.0541,6.1567,6.1567,6.1567,6.3433,6.3433,6.4552,6.5302,6.5299,6.7164,6.903,7.1642,7.4627,7.6493
E14000880,"Plymouth, Sutton and Devonport",South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2257,6.2257,6.2743,6.4202,6.4202,6.4202,6.6148,6.8093,7.0914,7.1984,7.3152,7.2374,7.1984,7.1984,7.2763,7.393,7.393
E14000881,Poole,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0804,10.25,10.3571,10.3571,10.2679,10.1786,10.3571,10.7143,11.5179,11.9643,11.7857,11.7321,11.6071,11.4286,12.0893,12.5,12.7857
E14000882,Poplar and Limehouse,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4857,10.3753,10.596,10.9007,11.0375,11.1989,11.479,12.0982,12.4724,12.9139,13.245,13.307,13.3907,12.362,11.9205,11.3687,11.1479
E14000883,Portsmouth North,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6552,7.5862,7.7586,7.7414,7.7586,7.7586,7.8534,8.1034,8.4483,8.6207,8.6207,8.7586,8.9138,8.9655,9.3103,9.4828,9.4828
E14000884,Portsmouth South,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5472,7.5472,7.5368,7.5472,7.5472,7.6604,7.7358,7.9245,8.3019,8.3962,8.4906,8.4906,8.5849,8.6792,9.0566,9.3208,9.434
E14000885,Preston,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2017,4.2017,4.2332,4.2017,4.2017,4.3277,4.3277,4.4538,4.6218,4.7059,4.8319,4.9707,5.042,5.042,5.1261,5.1471,5.2521
E14000886,Pudsey,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6271,6.7483,6.8106,6.9767,7.0764,7.0515,7.309,7.4917,7.9352,8.1395,7.9734,7.9726,7.8073,7.6412,7.9734,8.304,8.353
E14000887,Putney,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4821,13.5714,13.8095,13.8095,13.9286,14.0476,14.2857,14.6429,14.881,14.5238,14.2857,14.4524,14.2857,14.5238,15.2857,15.3571,15.4762
E14000888,Rayleigh and Wickford,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7344,9.7935,9.764,9.6608,9.6755,9.7345,9.7345,10.3244,10.767,10.767,10.9145,10.8555,10.9145,11.0619,11.4454,11.7109,11.7994
E14000889,Reading East,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2958,9.3239,9.2958,9.4366,9.3873,9.4366,9.5775,9.8592,10.0563,10.2676,10.1408,10.1408,10.1972,10.0845,10.4034,10.7042,10.7042
E14000890,Reading West,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6273,9.6273,9.6273,9.6273,9.472,9.3168,9.4705,9.7205,10.0932,10.0932,9.9379,9.9379,9.7826,9.9084,10.4037,10.8075,10.9317
E14000891,Redcar,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1181,5.0394,4.9213,5.0394,5.0197,5.0491,5.1181,5.2559,5.3542,5.5098,5.5118,5.4921,5.5118,5.5118,5.5709,5.7874,5.9055
E14000892,Redditch,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8477,8.9712,9.0535,9.0535,9.1193,9.0535,9.2593,9.465,10.0823,10.2881,10.1852,9.9794,9.7479,9.6708,9.9588,10.2881,10.2881
E14000893,Reigate,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4271,10.4271,10.3015,10.4271,10.5528,10.5779,10.804,11.3065,11.6834,11.6834,11.5578,11.3065,11.206,11.2437,11.7462,12.4372,12.5628
E14000894,Ribble Valley,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8627,5.8949,6.0185,6.2654,6.4815,6.5123,6.4892,6.6357,6.6358,6.9197,6.9134,6.7901,6.7747,6.6356,6.7515,6.8364,6.9258
E14000895,Richmond (Yorks),Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.463,8.463,8.3658,8.4728,8.3658,8.3658,8.4825,9.0642,9.7274,9.9591,9.7811,9.7276,9.5331,9.2121,9.7276,9.73,10.1167
E14000896,Richmond Park,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3487,14.6008,14.4958,15.2311,15.4622,15.5462,16.5336,16.7017,16.8062,16.7017,16.854,17.3319,17.8571,18.6975,18.8225,18.3824,18.2773
E14000897,Rochdale,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8496,4.8017,4.9248,4.8872,4.8872,4.8872,5.0733,5.1879,5.4511,5.8271,5.9398,6.015,6.015,6.015,6.203,6.4662,6.5789
E14000898,Rochester and Strood,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0745,8.0745,8.1786,8.2997,8.3851,8.4472,8.4869,8.7733,9.1615,9.3168,9.3168,9.3168,9.1615,9.3168,9.6273,9.9379,10.0932
E14000899,Rochford and Southend East,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1761,8.3333,8.4906,8.4906,8.4906,8.5535,8.5692,8.9621,9.434,9.5912,9.4969,9.434,9.2138,9.1193,9.3082,9.5833,9.7484
E14000900,Romford,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3668,9.4723,9.4987,9.6306,9.6306,9.6306,9.7361,10.0264,10.2902,10.5541,10.5013,10.5541,10.686,10.8707,11.4248,11.7414,11.7942
E14000901,Romsey and Southampton North,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.061,10.061,10.122,10.6402,10.6707,10.8155,10.9756,10.8155,11.2805,11.5854,11.7378,11.8902,11.8902,12.0122,12.3476,12.5457,12.4085
E14000902,Rossendale and Darwen,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1923,5.1923,5.1923,5.1923,5.1923,5.2692,5.3846,5.7692,6.1154,6.3077,6.4423,6.3462,6.3077,6.1538,6.2308,6.3462,6.3462
E14000903,Rother Valley,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5634,5.6338,5.6338,5.6338,5.8099,5.8099,5.9155,6.162,6.338,6.5185,6.6901,6.6197,6.6028,6.5141,6.5845,6.7606,6.6901
E14000904,Rotherham,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619,4.7619,4.6429,4.6429,4.6627,4.7619,4.7619,4.9603,5.1587,5.4762,5.754,5.754,5.8532,5.9524,5.9524,5.9524,6.0714
E14000905,Rugby,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3269,7.4686,7.3899,7.4843,7.4212,7.3898,7.4528,7.7044,8.0189,8.1761,8.1761,8.1572,8.0189,8.018,8.1761,8.3648,8.4906
E14000906,"Ruislip, Northwood and Pinner",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2321,16.4756,15.7593,16.0458,16.0458,16.0458,16.6189,16.9054,17.6218,17.4785,17.4785,17.4785,17.192,17.9083,18.6246,18.9112,19.4842
E14000907,Runnymede and Weybridge,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6197,11.5704,11.5492,11.6901,11.6901,11.8099,12.338,12.6761,13.2394,13.459,13.4014,13.5211,13.3944,13.3803,13.662,13.7183,13.8732
E14000908,Rushcliffe,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2847,8.2122,8.2847,8.1483,8.1249,8.1395,8.4302,8.7209,8.9462,9.157,9.0116,8.9244,8.8663,8.7209,9.3023,9.593,9.7384
E14000909,Rutland and Melton,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,8.3998,8.3333,8.5,8.5999,8.6667,8.8333,9.3333,9.6667,10.0,9.9667,9.6657,9.5833,9.2833,9.4167,9.6665,9.6667
E14000910,Saffron Walden,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4633,12.4633,12.4633,12.1701,12.3166,12.1701,12.4047,12.9032,13.1965,13.1965,13.0499,12.9032,12.9032,13.1232,13.4897,13.6364,13.4897
E14000911,Salford and Eccles,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6939,5.6127,5.7651,6.0832,6.226,6.5836,6.7614,6.9751,7.1077,7.1174,7.306,7.4764,7.7481,7.8292,8.1139,7.8665,7.7838
E14000912,Salisbury,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1045,10.1028,10.1045,10.2422,10.1045,10.1044,10.1045,10.6272,10.9756,11.324,11.1498,11.08,10.9756,10.8014,11.2369,11.4983,11.6725
E14000913,Scarborough and Whitby,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7674,5.8059,5.8608,5.9341,6.044,6.044,6.2271,6.5018,6.5934,6.7766,6.7766,6.8132,6.8681,6.7766,6.9597,7.2344,7.1429
E14000914,Scunthorpe,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9603,4.9603,5.0794,5.1585,5.1587,5.1587,5.1587,5.2679,5.4563,5.5556,5.6548,5.6944,5.754,5.754,5.873,6.1111,6.1111
E14000915,Sedgefield,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4896,4.6937,4.7619,4.966,5.1019,4.966,5.102,5.102,5.119,5.4073,5.3299,5.1616,5.0323,4.7619,4.6845,4.7109,4.6939
E14000916,Sefton Central,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9538,6.0679,6.0694,6.2139,6.2139,6.2139,6.3295,6.5605,6.9075,7.224,7.2254,7.1097,7.0809,6.8642,7.2254,7.3988,7.5145
E14000917,Selby and Ainsty,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0261,7.0833,7.1567,7.1895,7.3513,7.1895,7.5147,7.6796,8.0065,8.1699,8.1373,8.1225,8.0065,8.0719,8.4967,8.5294,8.5784
E14000918,Sevenoaks,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4286,11.2857,11.0,11.2857,11.2786,11.4286,11.5714,11.9,12.0071,12.2857,12.5571,12.5714,12.5714,12.8571,13.1429,13.5357,13.8571
E14000919,Sheffield Central,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2759,5.069,5.1724,5.2586,5.4136,5.6897,5.7759,5.5172,5.681,5.8621,5.8621,6.2966,6.3793,6.3793,6.5517,6.8017,7.0708
E14000920,Sheffield South East,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1471,5.1471,5.1471,5.2574,5.3116,5.2574,5.3309,5.3309,5.5147,5.6985,5.7721,5.7537,5.6985,5.7996,5.9444,6.25,6.4338
E14000921,"Sheffield, Brightside and Hillsborough",Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6332,4.7045,4.6525,4.6332,4.6429,4.6332,4.6622,4.8263,5.0193,5.1158,5.251,5.3282,5.4035,5.4054,5.4826,5.7143,5.7915
E14000922,"Sheffield, Hallam",Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5704,8.3578,8.489,8.6217,8.7243,9.0029,9.0029,9.0469,9.3548,9.4282,9.3695,9.3842,9.2749,9.0909,9.9707,10.2639,10.2639
E14000923,"Sheffield, Heeley",Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5823,5.5556,5.5556,5.5914,5.5556,5.6541,5.7348,5.8781,6.0215,6.2007,6.2724,6.3638,6.4516,6.5439,6.6308,6.81,6.8996
E14000924,Sherwood,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7483,5.8673,5.9524,5.9524,5.9524,5.7823,5.8842,6.2243,6.4626,6.8027,6.9728,7.0748,6.9728,6.8878,6.9813,7.2109,7.3129
E14000925,Shipley,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6891,5.6891,5.641,5.6891,5.6811,5.609,5.8494,6.1859,6.5705,6.8269,6.6506,6.5705,6.4984,6.3934,6.6939,6.891,6.891
E14000926,Shrewsbury and Atcham,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4213,7.5433,7.5865,7.6125,7.7855,7.7855,7.9411,8.1315,8.5121,8.8235,8.6505,8.8235,8.6503,8.3045,8.7171,8.91,9.1349
E14000927,Sittingbourne and Sheppey,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1657,8.2667,8.1667,8.1667,8.1667,7.9583,8.0167,8.3333,8.6667,8.9167,9.0,9.0,9.0667,9.1667,9.6667,9.8333,9.9
E14000928,Skipton and Ripon,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7735,8.8346,8.9474,9.0977,9.2105,9.3421,9.3985,9.7744,10.1128,10.4511,10.3383,10.3383,10.3383,9.9624,10.5244,10.7895,10.9023
E14000929,Sleaford and North Hykeham,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0976,6.2348,6.3415,6.3262,6.4023,6.2957,6.3415,6.7073,6.9588,7.1646,7.2256,7.0884,7.096,7.0732,7.3171,7.5381,7.622
E14000930,Slough,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5745,9.7264,9.7568,9.8176,9.848,9.8784,9.8784,10.0304,10.3951,10.6383,10.6383,10.5775,10.5699,10.3343,10.6383,11.0942,11.2462
E14000931,Solihull,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9975,7.0738,7.1234,7.0611,6.9975,6.9975,7.0102,7.3785,7.7608,8.0153,7.888,7.888,7.6336,7.5127,7.9771,8.1934,8.3333
